CnBio_ID,CnSmryAct_1_Ttal_nmbr_f_Actins,CnSmryGft_1_Total_Gift_amount
"109371509","0","$105.00"
"109371531","0","$755.00"
"109371553","0","$150.00"
"109371568","0","$435.00"
"109371594","0","$100.00"
"109371694","0","$610.00"
"109371729","0","$35.00"
"109375415","0","$250.00"
"109405693","0","$150.00"
"109409297","7","$977.00"
"109422845","0","$0.00"
"109437284","0","$770.00"
"109437304","2","$400.00"
"109437326","5","$1,362.50"
"109437663","0","$50.00"
"109438188","2","$1,040.00"
"109470855","0","$150.00"
"109612244","0","$100.00"
"109684027","0","$160.00"
"109696985","2","$1,080.00"
"109697126","0","$75.00"
"109700374","0","$90.00"
"109711343","0","$50.00"
"109714459","0","$75.00"
"10974898","0","$0.00"
"10974937","0","$812.50"
"109764237","0","$225.00"
"109764935","0","$70.00"
"109765078","1","$435.00"
"109765259","0","$35.00"
"109771237","0","$335.00"
"109778664","0","$300.00"
"109785595","0","$700.00"
"109786629","0","$150.00"
"109790839","0","$475.00"
"109820365","0","$355.00"
"109821298","0","$500.00"
"109823315","8","$700.00"
"109824259","1","$425.00"
"109825187","0","$110.00"
"109829283","0","$300.00"
"109859195","0","$35.00"
"109868849","0","$355.00"
"109873328","0","$105.00"
"109874157","0","$35.00"
"109874696","0","$150.00"
"109877834","0","$75.00"
"109878546","0","$190.00"
"109879344","0","$75.00"
"109879376","0","$105.00"
"109882073","0","$335.00"
"109882150","0","$70.00"
"109882171","0","$35.00"
"109882201","0","$700.00"
"109882236","0","$50.00"
"109882240","0","$845.00"
"109882257","0","$150.00"
"109882334","0","$75.00"
"109882434","0","$70.00"
"109882487","4","$825.00"
"109882511","0","$140.00"
"109883301","0","$140.00"
"109883338","0","$805.00"
"109883359","0","$730.00"
"109883594","0","$5,250.00"
"109884446","0","$135.00"
"109884780","0","$730.00"
"109884831","0","$35.00"
"109884880","1","$765.00"
"109885072","1","$315.00"
"109885146","0","$175.00"
"109885189","0","$35.00"
"109886434","0","$200.00"
"109887245","7","$980.00"
"109887967","0","$540.00"
"109888429","0","$210.00"
"109890518","5","$1,005.00"
"109890762","0","$105.00"
"109890818","4","$1,260.00"
"109890855","0","$50.00"
"109890891","0","$70.00"
"109890954","0","$75.00"
"109891007","3","$1,025.00"
"109891066","0","$635.00"
"109891398","0","$35.00"
"109891961","0","$145.00"
"109892172","0","$50.00"
"109892282","0","$75.00"
"109893355","0","$515.00"
"109893571","0","$75.00"
"109893592","0","$70.00"
"109893766","0","$100.00"
"109893859","8","$1,685.00"
"109893917","0","$195.00"
"109893960","0","$165.00"
"109898061","1","$1,600.00"
"109898125","0","$250.00"
"109898236","1","$490.00"
"109898348","0","$590.00"
"109899052","2","$2,130.00"
"109899340","0","$100.00"
"109899367","0","$100.00"
"109899968","0","$175.00"
"109900428","0","$100.00"
"109900457","0","$815.00"
"109900478","0","$380.00"
"109901615","0","$670.00"
"109901686","0","$105.00"
"109901793","0","$215.00"
"109901973","0","$175.00"
"109902582","0","$145.00"
"109922898","0","$100.00"
"109979642","0","$50.00"
"109984941","3","$540.00"
"109991472","0","$100.00"
"110033331","12","$930.00"
"110044381","0","$370.00"
"110099278","0","$150.00"
"110152547","0","$0.00"
"110187504","6","$735.00"
"110230663","0","$350.00"
"110362753","0","$50.00"
"110475430","0","$1,150.00"
"110484464","0","$35.00"
"110614555","0","$260.00"
"110625434","1","$755.00"
"110662872","0","$35.00"
"110687379","7","$2,070.00"
"110835661","0","$35.00"
"110840040","0","$50.00"
"110840643","0","$75.00"
"110840695","0","$50.00"
"110840750","0","$50.00"
"110840881","0","$75.00"
"110840951","0","$1,180.00"
"110841832","0","$325.00"
"110842632","0","$75.00"
"110843445","0","$100.00"
"110844250","0","$50.00"
"110844278","1","$785.00"
"110844485","0","$110.00"
"110845381","0","$75.00"
"110846039","1","$990.00"
"110848254","0","$70.00"
"110854107","0","$50.00"
"110861406","0","$200.00"
"110888544","0","$100.00"
"110889460","0","$100.00"
"110889610","0","$75.00"
"110889780","0","$100.00"
"110889845","0","$75.00"
"110889885","0","$75.00"
"110889960","0","$35.00"
"110899508","0","$235.00"
"110919396","0","$40.00"
"110921266","0","$825.00"
"110921352","0","$450.00"
"110921531","0","$50.00"
"110925843","0","$35.00"
"110925909","0","$605.00"
"110927018","0","$50.00"
"110927042","0","$70.00"
"110927162","4","$930.00"
"110927182","0","$35.00"
"110927382","0","$35.00"
"110927398","0","$75.00"
"110927415","0","$200.00"
"110927853","0","$100.00"
"110928157","0","$40.00"
"110982719","2","$1,090.00"
"111020038","2","$560.00"
"111026982","0","$300.00"
"111034890","0","$100.00"
"111043146","0","$50.00"
"111043279","0","$50.00"
"111047620","1","$935.00"
"111048128","0","$310.00"
"111054626","2","$305.00"
"111070411","0","$450.00"
"111070531","0","$50.00"
"111070585","0","$35.00"
"111070632","0","$140.00"
"111070717","0","$35.00"
"111070960","0","$140.00"
"111071143","0","$350.00"
"111075779","0","$35.00"
"111075826","0","$35.00"
"111083662","0","$200.00"
"111083742","0","$490.00"
"111083798","0","$50.00"
"111084251","0","$975.00"
"111084361","1","$950.00"
"111084412","3","$660.00"
"111084582","0","$35.00"
"111084675","0","$35.00"
"111084741","0","$35.00"
"111085312","0","$760.00"
"111085541","0","$105.00"
"111085580","0","$115.00"
"111085584","0","$70.00"
"111085818","0","$135.00"
"111087892","0","$35.00"
"111087976","0","$50.00"
"111088067","1","$895.00"
"111093265","0","$200.00"
"111096501","0","$100.00"
"111096660","0","$450.00"
"111096852","0","$135.00"
"111097089","0","$455.00"
"111097651","0","$75.00"
"111097785","0","$360.00"
"111097848","0","$185.00"
"111097937","0","$100.00"
"111098094","0","$545.00"
"111098172","0","$300.00"
"111100530","0","$370.00"
"111100576","0","$35.00"
"111106458","0","$150.00"
"111146523","0","$70.00"
"111147238","0","$50.00"
"111171828","0","$625.00"
"111171928","1","$605.00"
"111172597","0","$35.00"
"111172674","0","$315.00"
"111172753","0","$140.00"
"111173286","0","$500.00"
"111173490","0","$35.00"
"111173539","0","$35.00"
"111173922","0","$100.00"
"111173958","0","$250.00"
"111173998","0","$50.00"
"111174032","0","$35.00"
"111174116","0","$150.00"
"111174142","0","$100.00"
"111174172","0","$925.00"
"111174196","0","$35.00"
"111174235","0","$970.00"
"111174338","1","$1,150.00"
"111174393","0","$35.00"
"111174609","2","$1,330.00"
"111174652","0","$175.00"
"111178722","0","$35.00"
"111189942","41","$1,120.00"
"111212567","6","$275.00"
"111248508","5","$900.00"
"111284828","0","$50.00"
"111288620","0","$50.00"
"111289628","0","$350.00"
"111291107","0","$250.00"
"111300393","0","$500.00"
"111316954","0","$100.00"
"111341326","0","$85.00"
"111489239","0","$100.00"
"111559489","0","$35.00"
"111567537","0","$95.00"
"111573896","0","$180.00"
"111580645","0","$75.00"
"111583035","0","$575.00"
"111583302","0","$100.00"
"111583334","0","$100.00"
"111595019","0","$75.00"
"111597525","0","$70.00"
"111604486","0","$75.00"
"111604569","0","$75.00"
"111604652","0","$50.00"
"111604912","0","$50.00"
"111604996","0","$50.00"
"111626358","0","$450.00"
"111633843","0","$35.00"
"111640544","1","$785.00"
"111695776","0","$250.00"
"111696794","0","$35.00"
"111696862","0","$210.00"
"111696888","1","$1,275.00"
"111696915","0","$35.00"
"111696947","0","$105.00"
"111697008","0","$100.00"
"111697032","0","$1,170.00"
"111697051","0","$50.00"
"111697086","1","$1,415.00"
"111697114","0","$100.00"
"111697140","0","$155.00"
"111697167","0","$50.00"
"111697188","0","$35.00"
"111697261","2","$175.00"
"111697288","0","$35.00"
"111697310","0","$175.00"
"111697334","0","$70.00"
"111697448","0","$75.00"
"111697850","3","$945.00"
"111697890","0","$135.00"
"111697923","0","$35.00"
"111697999","0","$350.00"
"111698025","0","$100.00"
"111698046","0","$600.00"
"111698066","0","$35.00"
"111698097","0","$175.00"
"111698120","0","$630.00"
"111698183","0","$50.00"
"111698203","1","$385.00"
"111698229","0","$390.00"
"111698269","0","$1,250.00"
"111698333","0","$585.00"
"111698473","2","$3,980.00"
"111698504","0","$170.00"
"111698529","0","$70.00"
"111698549","0","$70.00"
"111698604","0","$35.00"
"111698627","0","$35.00"
"111698662","0","$150.00"
"111698682","0","$70.00"
"111698704","0","$345.00"
"111698743","3","$1,490.00"
"111698766","0","$470.00"
"111698795","0","$600.00"
"111698814","4","$295.00"
"111698841","0","$105.00"
"111698865","0","$35.00"
"111698897","0","$35.00"
"111698914","0","$40.00"
"111698934","0","$50.00"
"111698960","0","$75.00"
"111698979","2","$675.00"
"111699003","0","$575.00"
"111699024","0","$40.00"
"111699043","0","$105.00"
"111699088","0","$785.00"
"111699102","0","$105.00"
"111931303","0","$175.00"
"111941199","0","$110.00"
"111941468","0","$75.00"
"111942012","0","$65.00"
"112066100","0","$0.00"
"112070258","0","$125.00"
"112075216","0","$50.00"
"112075378","0","$50.00"
"112075607","0","$150.00"
"112075775","0","$135.00"
"112076468","0","$50.00"
"112076758","0","$105.00"
"112076882","2","$240.00"
"112077060","0","$40.00"
"112077448","0","$50.00"
"112077780","0","$100.00"
"112078087","0","$100.00"
"112078537","1","$315.00"
"112078692","7","$1,385.00"
"112079030","0","$75.00"
"112079180","0","$50.00"
"112079376","0","$150.00"
"112079504","0","$200.00"
"112079737","0","$75.00"
"112079881","0","$50.00"
"112080233","0","$240.00"
"112080336","0","$75.00"
"112080372","0","$75.00"
"112080427","3","$240.00"
"112080529","0","$50.00"
"112080662","0","$615.00"
"112080775","0","$250.00"
"112080879","0","$50.00"
"112080961","0","$50.00"
"112086159","0","$155.00"
"112087397","0","$135.00"
"112117520","0","$100.00"
"112119870","0","$50.00"
"112135581","0","$175.00"
"112253431","0","$35.00"
"112254323","0","$50.00"
"112255196","0","$50.00"
"112256170","0","$225.00"
"112259169","0","$70.00"
"112288109","0","$35.00"
"112294296","0","$35.00"
"112294517","0","$75.00"
"112296139","0","$100.00"
"112296458","0","$125.00"
"112297090","0","$35.00"
"112298806","0","$50.00"
"112302774","1","$475.00"
"112304092","0","$730.00"
"112304307","0","$35.00"
"112304649","0","$525.00"
"112305527","2","$4,075.00"
"112306255","0","$175.00"
"112306604","0","$100.00"
"112307333","0","$75.00"
"112307656","0","$35.00"
"112308077","0","$135.00"
"112308321","0","$70.00"
"112308699","0","$35.00"
"112309085","0","$325.00"
"112310033","0","$135.00"
"112314330","0","$70.00"
"112315429","5","$1,012.50"
"112315713","0","$35.00"
"112317337","0","$35.00"
"112317645","0","$35.00"
"112317848","0","$75.00"
"112318074","0","$140.00"
"112318188","0","$100.00"
"112318649","0","$1,185.00"
"112318830","1","$1,265.00"
"112320331","0","$50.00"
"112320797","0","$350.00"
"112321033","4","$705.00"
"112321384","0","$600.00"
"112321512","0","$525.00"
"112321853","7","$480.00"
"112322006","0","$100.00"
"112322327","0","$200.00"
"112322844","0","$325.00"
"112323280","0","$100.00"
"112323679","2","$1,000.00"
"112324082","6","$790.00"
"112330950","0","$225.00"
"112331788","0","$50.00"
"112332409","0","$35.00"
"112332701","0","$35.00"
"112333311","0","$410.00"
"112515347","0","$50.00"
"112516434","0","$70.00"
"112516642","0","$730.00"
"112517316","0","$70.00"
"112517855","0","$100.00"
"112518685","0","$300.00"
"112519115","0","$175.00"
"112520011","0","$235.00"
"112521427","0","$70.00"
"112521473","0","$35.00"
"112521504","0","$35.00"
"112521694","0","$35.00"
"112521776","1","$395.00"
"112521820","0","$50.00"
"112522013","0","$545.00"
"112522057","1","$655.00"
"112522152","0","$260.00"
"112522219","0","$435.00"
"112522898","0","$50.00"
"112523211","0","$300.00"
"112523673","0","$50.00"
"112526720","0","$75.00"
"112527194","0","$150.00"
"112528078","0","$75.00"
"112529350","0","$35.00"
"112538639","0","$215.00"
"112545595","0","$110.00"
"112551127","0","$50.00"
"112564973","0","$50.00"
"112568048","0","$150.00"
"112568241","0","$100.00"
"112578249","0","$100.00"
"112582661","0","$50.00"
"112607194","0","$0.00"
"112610548","0","$500.00"
"112615794","0","$175.00"
"112615840","0","$200.00"
"112615904","0","$50.00"
"112616033","0","$140.00"
"112616091","0","$50.00"
"112618513","0","$50.00"
"112626469","0","$70.00"
"112629311","0","$35.00"
"112629475","0","$35.00"
"112629867","0","$35.00"
"112633066","0","$75.00"
"112633211","0","$35.00"
"112633265","0","$35.00"
"112633520","0","$150.00"
"112633544","0","$50.00"
"112633673","0","$35.00"
"112634538","0","$50.00"
"112634932","0","$310.00"
"112645468","0","$35.00"
"112668051","0","$75.00"
"112668673","0","$50.00"
"112668944","0","$150.00"
"112668969","0","$325.00"
"112669135","0","$260.00"
"112669162","0","$100.00"
"112669290","0","$75.00"
"112669336","0","$375.00"
"112669392","0","$75.00"
"112669434","3","$712.50"
"112669512","0","$35.00"
"112675387","0","$50.00"
"112675656","0","$250.00"
"112677420","2","$190.00"
"112678311","0","$1,000.00"
"112681822","0","$100.00"
"112681864","0","$50.00"
"112681916","0","$375.00"
"112694118","0","$100.00"
"112709376","0","$245.00"
"112712943","0","$35.00"
"112729338","0","$710.00"
"112729352","0","$75.00"
"112729406","0","$250.00"
"112729421","0","$125.00"
"112729436","0","$150.00"
"112729811","0","$400.00"
"112729960","0","$40.00"
"112730274","0","$405.00"
"112730932","0","$0.00"
"112739492","0","$150.00"
"112741891","0","$50.00"
"112741918","0","$75.00"
"112741933","0","$75.00"
"112741973","0","$75.00"
"112742182","0","$75.00"
"112742255","0","$75.00"
"112742283","0","$50.00"
"112742313","0","$50.00"
"112742459","0","$50.00"
"112743358","0","$125.00"
"112744821","0","$500.00"
"112744836","0","$750.00"
"112744886","0","$50.00"
"112744907","0","$75.00"
"112744929","0","$75.00"
"112745330","0","$50.00"
"112745383","0","$150.00"
"112745408","0","$75.00"
"112745427","1","$220.00"
"112745454","0","$75.00"
"112745485","0","$75.00"
"112765810","0","$35.00"
"112770385","0","$625.00"
"112770412","0","$35.00"
"112770425","0","$450.00"
"112770446","0","$50.00"
"112770833","0","$75.00"
"112771000","0","$50.00"
"112778364","0","$225.00"
"112778400","0","$125.00"
"112778422","0","$1,250.00"
"112778484","0","$75.00"
"112778554","0","$205.00"
"112778576","0","$75.00"
"112778597","5","$1,265.00"
"112781136","0","$75.00"
"112781243","4","$385.00"
"112786778","0","$1,000.00"
"112787967","13","$290.00"
"112788114","0","$85.00"
"112795907","0","$0.00"
"112804553","0","$50.00"
"112987470","0","$50.00"
"113039063","0","$100.00"
"113049297","0","$140.00"
"113066296","0","$75.00"
"113075812","0","$50.00"
"113078271","0","$75.00"
"113078305","0","$725.00"
"113078372","0","$100.00"
"113080834","3","$3,150.00"
"113082896","0","$35.00"
"113086678","0","$0.00"
"113087212","0","$2,000.00"
"113089651","0","$50.00"
"113095857","0","$35.00"
"113096974","0","$925.00"
"113102737","0","$200.00"
"113102744","2","$590.00"
"113102753","0","$105.00"
"113102759","0","$75.00"
"113102769","1","$465.00"
"113102775","0","$375.00"
"113102789","1","$1,190.00"
"113102811","0","$75.00"
"113103017","1","$485.00"
"113103053","3","$1,510.00"
"113106377","0","$50.00"
"113106795","0","$75.00"
"113106811","4","$675.00"
"113106873","1","$290.00"
"113106889","0","$325.00"
"113106908","0","$75.00"
"113106921","0","$50.00"
"113106969","0","$75.00"
"113106990","0","$75.00"
"113107004","0","$75.00"
"113107012","0","$270.00"
"113107017","0","$300.00"
"113107033","1","$460.00"
"113107043","0","$420.00"
"113107052","0","$100.00"
"113107072","0","$75.00"
"113107095","0","$50.00"
"113107108","6","$895.00"
"113107134","0","$50.00"
"113107159","0","$40.00"
"113107172","0","$175.00"
"113107191","0","$75.00"
"113107199","0","$70.00"
"113107207","0","$75.00"
"113107223","0","$50.00"
"113107236","0","$35.00"
"113107244","0","$75.00"
"113107252","0","$75.00"
"113107262","0","$420.00"
"113107266","0","$150.00"
"113107285","0","$75.00"
"113107299","0","$75.00"
"113107305","0","$50.00"
"113107320","0","$140.00"
"113107326","0","$135.00"
"113107345","0","$75.00"
"113107354","0","$925.00"
"113107408","0","$185.00"
"113107424","0","$100.00"
"113107436","1","$805.00"
"113107460","6","$805.00"
"113107541","0","$1,270.00"
"113107756","1","$925.00"
"113107779","0","$475.00"
"113107789","0","$75.00"
"113107845","0","$500.00"
"113107859","0","$100.00"
"113107870","3","$1,560.00"
"113108483","0","$35.00"
"113112937","0","$120.00"
"113123620","0","$340.00"
"113129953","0","$75.00"
"113130804","0","$200.00"
"113131573","0","$75.00"
"113132366","0","$400.00"
"113133435","0","$50.00"
"113133809","0","$50.00"
"113134525","0","$75.00"
"113135809","4","$1,150.00"
"113136808","0","$100.00"
"113137748","0","$75.00"
"113137931","0","$75.00"
"113137935","0","$175.00"
"113137949","10","$1,030.00"
"113137974","0","$100.00"
"113137978","0","$50.00"
"113137998","0","$75.00"
"113138000","0","$100.00"
"113138020","0","$35.00"
"113138050","0","$150.00"
"113138528","0","$100.00"
"113138768","0","$75.00"
"113139084","0","$100.00"
"113139105","0","$50.00"
"113139454","0","$75.00"
"113139497","0","$1,055.00"
"113139527","2","$250.00"
"113139549","0","$70.00"
"113139575","0","$50.00"
"113139599","8","$922.50"
"113139665","0","$200.00"
"113157586","0","$230.00"
"113157662","0","$205.00"
"113165576","0","$200.00"
"113165586","0","$35.00"
"113165604","0","$50.00"
"113165644","0","$465.00"
"113278841","0","$50.00"
"113278998","0","$75.00"
"113279137","0","$70.00"
"113279435","0","$150.00"
"113279607","0","$1,035.00"
"113279774","0","$75.00"
"113328436","0","$100.00"
"113340079","0","$0.00"
"113392087","2","$1,020.00"
"113454929","0","$200.00"
"113471879","0","$390.00"
"113471899","0","$250.00"
"113471958","0","$385.00"
"113471985","0","$100.00"
"113472005","0","$70.00"
"113472117","0","$100.00"
"113472141","0","$35.00"
"113472179","0","$690.00"
"113472210","0","$35.00"
"113472229","0","$130.00"
"113472246","0","$805.00"
"113472260","0","$105.00"
"113472303","0","$1,235.00"
"113472372","0","$595.00"
"113472414","0","$75.00"
"113472460","0","$200.00"
"113517938","0","$100.00"
"113519603","0","$400.00"
"113521477","0","$75.00"
"113529338","0","$75.00"
"113529367","2","$785.00"
"113529384","2","$1,477.50"
"113529496","0","$70.00"
"113529560","0","$35.00"
"113529583","0","$50.00"
"113529621","0","$75.00"
"113531066","0","$800.00"
"113531345","0","$100.00"
"113545310","0","$50.00"
"113545353","0","$75.00"
"113545538","0","$75.00"
"113545567","0","$75.00"
"113545570","0","$210.00"
